price,bedrooms,bathrooms,sqft_living,floors,view,sqft_above,sqft_basement,street,city,statezip
199500.0,3.0,1.0,920,1.0,0,920,0,34021 40th Ave S,Auburn,WA 98001
749000.0,3.0,1.0,1580,1.5,0,1580,0,7526 Jones Ave NW,Seattle,WA 98117
680000.0,3.0,1.75,1760,1.0,0,1460,300,7510 45th Ave SW,Seattle,WA 98136
400000.0,4.0,2.5,2530,1.0,0,1440,1090,9808 NE 204th Pl,Bothell,WA 98011
608000.0,4.0,2.75,2490,1.0,0,1400,1090,10500-10598 NE 168th St,Bothell,WA 98011
589900.0,4.0,4.5,3870,2.0,0,2530,1340,24718 SE Mirrormont Dr,Issaquah,WA 98027
480000.0,5.0,2.5,2732,1.0,2,1870,862,1006 S 286th Pl,Federal Way,WA 98003
1059500.0,5.0,3.25,3230,2.0,0,2480,750,6729 Earl Ave NW,Seattle,WA 98117
695000.0,4.0,3.5,3510,2.0,0,3510,0,34809 SE Garden Ct,Snoqualmie,WA 98065
899900.0,4.0,2.5,2580,2.0,0,2580,0,1235 Market St,Kirkland,WA 98033
499950.0,2.0,2.25,1060,2.0,0,940,120,2008 Yale Ave E,Seattle,WA 98102
533112.0,4.0,2.75,2790,2.0,0,2790,0,1030 SE 10th St,North Bend,WA 98045
303210.0,4.0,2.5,2009,2.0,0,2009,0,2411 57th St SE,Auburn,WA 98092
525000.0,5.0,2.75,2880,2.0,0,2880,0,407 Kitsap Ave NE,Renton,WA 98059
399950.0,2.0,1.0,710,2.0,0,710,0,2358 Fairview Ave E,Seattle,WA 98102
850830.0,3.0,2.5,2070,1.5,0,1270,800,2505 Boyer Ave E,Seattle,WA 98102
371500.0,3.0,2.0,1370,1.0,0,1370,0,2320 N 161st St,Shoreline,WA 98133
522000.0,3.0,1.75,1730,1.0,0,1400,330,8605 169th Ct NE,Redmond,WA 98052
588000.0,4.0,2.0,1680,1.0,0,980,700,7734 39th Ave NE,Seattle,WA 98115
276900.0,2.0,1.0,1350,1.0,2,1350,0,428 Orchard Ave NE,North Bend,WA 98045
248000.0,5.0,1.5,1510,1.0,0,1510,0,2052 S 132nd St,SeaTac,WA 98168
280000.0,3.0,2.5,1860,2.0,0,1860,0,1206 SW 349th St,Federal Way,WA 98023
665000.0,6.0,3.0,4250,2.5,0,3020,1230,3907 S Edmunds St,Seattle,WA 98118
290300.0,2.0,1.0,860,1.0,0,860,0,915 N 1st St,Renton,WA 98057
527000.0,2.0,1.75,1640,1.0,0,840,800,4746 Thackeray Pl NE,Seattle,WA 98105
487028.0,2.0,1.5,1295,2.0,0,1105,190,2514 E Denny Way,Seattle,WA 98122
325000.0,3.0,1.75,1790,1.0,0,1130,660,43404 SE 76th St,Snoqualmie,WA 98065
799000.0,3.0,1.5,2210,1.5,0,2210,0,1422 33rd Ave S,Seattle,WA 98144
354000.0,3.0,1.0,940,1.0,0,940,0,15550 NE 60th St,Redmond,WA 98052
262500.0,3.0,1.5,1160,1.0,0,1160,0,7327 33rd Ave S,Seattle,WA 98118
560200.0,3.0,2.5,1990,2.0,0,1990,0,24134 SE 20th St,Sammamish,WA 98075
220000.0,3.0,1.0,1050,1.0,0,1050,0,10102 33rd Ave SW,Seattle,WA 98146
650000.0,2.0,1.0,1030,1.0,0,1030,0,1923 46th Ave SW,Seattle,WA 98116
435000.0,3.0,2.5,1420,3.0,0,1420,0,136 N 101st St,Seattle,WA 98133
1010000.0,4.0,2.5,3760,2.0,0,3760,0,15736 NE 134th St,Redmond,WA 98052
200000.0,2.0,1.0,700,1.0,0,700,0,751 Redmond Ave NE,Renton,WA 98056
295000.0,5.0,3.5,2100,2.0,0,1410,690,10026 61st Ave S,Seattle,WA 98178
580379.0,4.0,2.75,2240,1.5,0,2240,0,21404 SE 19th St,Sammamish,WA 98075
875000.0,4.0,2.5,3470,2.0,0,3470,0,22618 NE 143rd Ct,Woodinville,WA 98077
515000.0,3.0,2.5,3370,2.0,0,3200,170,15043 Densmore Ave N,Shoreline,WA 98133
599000.0,4.0,2.5,2790,2.0,0,2790,0,18905 240th Ave NE,Woodinville,WA 98077
285000.0,3.0,2.5,1870,2.0,0,1870,0,13303 SE 227th St,Kent,WA 98042
290000.0,3.0,1.75,1520,1.0,0,1520,0,28515 SE 228th St,Maple Valley,WA 98038
355000.0,1.0,1.75,750,1.0,0,550,200,14128 W Lake Kathleen Dr SE,Renton,WA 98059
381000.0,3.0,1.5,1460,1.0,0,1460,0,16044 33rd Ave NE,Lake Forest Park,WA 98155
571000.0,3.0,2.5,2600,2.0,0,2600,0,15201 93rd Pl NE,Bothell,WA 98011
852600.0,4.0,2.5,3320,2.0,0,2650,670,5334-5394 134th Ave SE,Bellevue,WA 98006
1085000.0,5.0,2.5,2340,2.0,0,2340,0,3107 37th Pl S,Seattle,WA 98144
371000.0,3.0,1.0,890,1.0,0,890,0,3843 NE 113th St,Seattle,WA 98125
514000.0,3.0,1.75,1720,1.0,1,1220,500,4052 SW Myrtle St,Seattle,WA 98136
386000.0,3.0,1.5,1270,2.0,0,1080,190,3613 Gilman Ave W,Seattle,WA 98199
464000.0,4.0,2.5,2180,2.0,0,2180,0,5055 NE 23rd St,Renton,WA 98059
335000.0,4.0,2.25,2030,1.0,0,1230,800,20532 SE 159th St,Renton,WA 98059
740000.0,4.0,2.75,2490,2.0,2,1490,1000,12537 41st Ave NE,Seattle,WA 98125
465000.0,4.0,1.75,1470,1.0,0,980,490,10424 12th Ave NE,Seattle,WA 98125
700000.0,3.0,2.75,2500,1.0,0,1390,1110,10050 11th Ave NW,Seattle,WA 98177
350000.0,3.0,3.25,1460,2.0,0,1130,330,6003 Lanham Pl SW,Seattle,WA 98126
148000.0,1.0,1.0,620,1.0,0,620,0,9854 25th Ave SW,Seattle,WA 98106
530000.0,3.0,1.75,1550,1.0,0,1050,500,209 NW 73rd St,Seattle,WA 98117
349000.0,3.0,2.5,1430,3.0,0,1430,0,720 N 95th St,Seattle,WA 98103
240000.0,3.0,1.5,1360,1.5,0,1360,0,43712 SE 150th St,North Bend,WA 98045
330000.0,3.0,2.5,2210,2.0,0,2210,0,32739 47th Ave SW,Federal Way,WA 98023
735000.0,4.0,1.75,2460,1.5,0,1450,1010,6815 26th Ave NE,Seattle,WA 98115
545000.0,3.0,2.5,2180,1.0,0,1850,330,1801 193rd Ave SE,Sammamish,WA 98075
214950.0,3.0,1.75,1570,1.0,0,1310,260,26712 186th Ave SE,Covington,WA 98042
657500.0,4.0,2.75,4140,2.0,0,4140,0,32927 143rd Ct SE,Auburn,WA 98092
476000.0,3.0,1.0,1140,1.5,0,1140,0,4415 29th Ave W,Seattle,WA 98199
110000.0,2.0,1.0,800,1.0,0,800,0,12231 14th Ave S,Seattle,WA 98168
292000.0,4.0,2.75,2414,2.0,0,2414,0,315 F St SE,Auburn,WA 98002
317000.0,3.0,1.0,1160,1.0,0,1160,0,13319 1st Ave NE,Seattle,WA 98125
455000.0,4.0,2.5,3170,2.0,2,3170,0,1118 U St NW,Auburn,WA 98001
460000.0,3.0,2.0,2060,1.0,0,1030,1030,3720 35th Ave SW,Seattle,WA 98126
405000.0,3.0,2.0,1640,1.0,0,1640,0,12711 37th Ave NE,Seattle,WA 98125
333000.0,2.0,1.0,720,1.0,0,720,0,9716 4th Ave NW,Seattle,WA 98117
427000.0,4.0,1.0,1860,1.5,0,1860,0,2411-2499 E Roy St,Seattle,WA 98112
742000.0,4.0,2.5,2810,2.0,0,2810,0,1755 268th Pl SE,Sammamish,WA 98075
465000.0,4.0,2.5,2090,1.0,0,1320,770,16135 Densmore Ave N,Shoreline,WA 98133
809950.0,4.0,2.5,3280,2.0,0,3280,0,19199 NE 43rd Ct,Sammamish,WA 98074
619400.0,4.0,2.0,2090,1.5,0,1790,300,8044 14th Avenue Northeast,Seattle,WA 98115
762400.0,3.0,1.75,2430,1.0,1,1230,1200,4854 E Mercer Way,Mercer Island,WA 98040
535000.0,5.0,2.25,2520,2.0,0,2520,0,20645 SE 123rd St,Issaquah,WA 98027
234000.0,3.0,2.0,1640,1.5,0,1640,0,28 M St NE,Auburn,WA 98002
308900.0,3.0,2.5,2250,2.0,0,2250,0,5006 Highland Dr SE,Auburn,WA 98092
450000.0,4.0,2.5,2300,1.0,0,2300,0,13406 423rd Ave SE,North Bend,WA 98045
547500.0,3.0,3.5,1650,3.0,0,1650,0,769 N 74th St,Seattle,WA 98103
399950.0,2.0,1.0,710,2.0,0,710,0,2358 Fairview Ave E,Seattle,WA 98102
516000.0,4.0,3.5,2550,2.0,0,2550,0,8816 Venn Ave SE,Snoqualmie,WA 98065
250000.0,2.0,1.5,982,2.0,0,806,176,10217 Aurora Ave N,Seattle,WA 98133
475000.0,3.0,2.25,1630,2.0,0,1630,0,2009 25th Ave NE,Issaquah,WA 98029
415000.0,4.0,2.5,2550,2.0,0,2550,0,564 Field Pl NE,Renton,WA 98059
545000.0,2.0,1.25,1240,2.0,0,1240,0,8050 14th Ave NW,Seattle,WA 98117
329950.0,3.0,2.5,2456,2.0,0,2456,0,33800-33998 12th Pl SW,Federal Way,WA 98023
1325000.0,5.0,2.25,3200,1.0,0,1600,1600,2154-2398 94th Ave NE,Clyde Hill,WA 98004
784000.0,3.0,3.5,3950,1.5,0,2460,1490,19851 NE Redmond Rd,Redmond,WA 98053
610750.0,4.0,2.25,2180,2.0,0,2180,0,21132 NE 42nd St,Sammamish,WA 98074
578000.0,4.0,2.5,3140,1.0,2,1770,1370,540 Raymond Pl NW,Renton,WA 98057
1485000.0,4.0,3.75,4030,2.0,0,4030,0,619 9th Ave,Kirkland,WA 98033
465250.0,5.0,2.0,1940,1.5,0,1940,0,20028 18th Ave NW,Shoreline,WA 98177
315000.0,2.0,1.0,970,1.0,0,970,0,4726 S Orcas St,Seattle,WA 98118
900000.0,4.0,2.25,2460,1.0,0,2460,0,539 145th Ave SE,Bellevue,WA 98007
789500.0,4.0,2.5,3010,2.0,0,3010,0,6466 195th Pl NE,Redmond,WA 98052
678500.0,3.0,2.0,2460,1.0,2,1370,1090,9108 40th Ave SW,Seattle,WA 98136
342500.0,3.0,2.0,2080,1.0,0,2080,0,3322 261st Pl SE,Enumclaw,WA 98022
860000.0,4.0,3.25,3960,2.0,0,3960,0,19454 SE 27th Pl,Sammamish,WA 98075
306000.0,4.0,2.5,2490,2.0,0,2490,0,29742 129th Pl SE,Auburn,WA 98092
580000.0,5.0,2.0,2060,2.0,0,2060,0,2107 NE 55th St,Seattle,WA 98105
405000.0,3.0,1.0,1330,1.0,0,900,430,3009 229th Pl NE,Sammamish,WA 98074
510000.0,3.0,1.75,1600,1.0,0,1600,0,13304 69th Ave NE,Kirkland,WA 98034
173000.0,2.0,1.0,820,1.0,0,820,0,10635 SE 196th St,Renton,WA 98055
210000.0,4.0,1.75,1200,1.0,0,1200,0,32113 112th Pl SE,Auburn,WA 98092
445000.0,3.0,1.0,1050,1.0,0,910,140,8244 40th Ave NE,Seattle,WA 98115
585000.0,3.0,2.5,1910,2.5,0,1530,380,2637 22nd Ave W,Seattle,WA 98199
381000.0,3.0,1.75,1800,1.0,0,900,900,1115 NE 168th St,Shoreline,WA 98155
890000.0,3.0,2.25,2060,1.0,0,2060,0,4810 109th Ave NE,Kirkland,WA 98033
235000.0,3.0,1.75,1840,1.0,0,1500,340,12034 SE 252 Pl,Kent,WA 98030
480000.0,3.0,2.5,1250,3.0,2,1250,0,513 N 46th St,Seattle,WA 98103
575000.0,2.0,1.0,1510,1.5,0,1310,200,2002 28th Ave W,Seattle,WA 98199
350000.0,4.0,2.25,2300,1.5,0,1340,960,1517 17th Ave S,Seattle,WA 98144
259000.0,4.0,1.5,1490,2.0,0,1490,0,25923 13th Ave S,Des Moines,WA 98198
599000.0,5.0,2.75,2820,1.0,0,1450,1370,306 NW 82nd St,Seattle,WA 98117
210000.0,4.0,1.5,1130,1.0,0,1130,0,33818 35th Ave SW,Federal Way,WA 98023
1184000.0,4.0,2.5,3200,1.5,1,1860,1340,7344 50th Ave NE,Seattle,WA 98115
545000.0,3.0,1.0,1510,1.5,0,1510,0,5726 28th Ave NE,Seattle,WA 98105
299995.0,3.0,2.5,1970,2.0,0,1970,0,4809 Mill Pond Loop,Auburn,WA 98092
440000.0,3.0,1.0,1210,1.5,0,1210,0,7006 46th Ave SW,Seattle,WA 98136
699000.0,4.0,2.5,3280,2.0,0,3280,0,7435 245th Way NE,Redmond,WA 98053
795000.0,3.0,2.0,2420,1.0,1,1500,920,7215 NE 119th Pl,Kirkland,WA 98034
445000.0,5.0,1.75,2460,1.5,0,1340,1120,6444 Carleton Ave S,Seattle,WA 98108
397990.0,3.0,1.0,1180,1.0,0,1180,0,11739 4th Ave NW,Seattle,WA 98177
706000.0,3.0,2.75,1900,1.0,0,1410,490,4324 NE 56th St,Seattle,WA 98105
363000.0,3.0,3.25,1651,2.0,0,1341,310,10734 Whitman Ave N,Seattle,WA 98133
850000.0,4.0,2.25,2130,2.0,0,2130,0,7490 85th Ave SE,Mercer Island,WA 98040
620000.0,2.0,1.0,1430,1.5,0,1300,130,2215 E Miller St,Seattle,WA 98112
333000.0,4.0,2.5,1910,1.0,0,1910,0,5811 NE 6th St,Renton,WA 98059
743000.0,3.0,1.75,2110,1.0,0,2110,0,9201-9231 SE 70th Pl,Mercer Island,WA 98040
448000.0,2.0,1.5,1630,1.0,0,890,740,3441 NW 59th St,Seattle,WA 98107
485000.0,4.0,2.5,2470,2.0,0,2470,0,17435 SE 329th St,Auburn,WA 98092
489950.0,4.0,2.25,2640,1.0,0,2640,0,16915 SE 325th Pl,Auburn,WA 98092
498500.0,5.0,2.75,2990,2.0,0,2990,0,4304 NE 7th St,Renton,WA 98059
531000.0,3.0,2.5,2120,2.0,0,2120,0,15102 91st Pl NE,Bothell,WA 98011
310000.0,5.0,3.0,1880,1.0,0,1100,780,6343 23rd Ave SW,Seattle,WA 98106
1688000.0,4.0,2.5,3000,2.0,0,3000,0,3907 48th Ave NE,Seattle,WA 98105
495000.0,4.0,2.5,2140,2.0,0,2140,0,633 N 138th St,Seattle,WA 98133
495000.0,3.0,2.0,1769,1.0,0,1769,0,531 SW 181st St,Normandy Park,WA 98166
440000.0,3.0,1.0,1710,1.5,0,1200,510,12220 Phinney Ave N,Seattle,WA 98133
280000.0,1.0,0.75,420,1.0,0,420,0,5550 17th Ave S,Seattle,WA 98108
1070000.0,4.0,2.5,3270,2.0,0,3270,0,6040 164th Ave SE,Bellevue,WA 98006
1034500.0,4.0,2.5,2370,2.0,0,2370,0,11034 NE 26th Pl,Bellevue,WA 98004
248000.0,4.0,2.5,1770,2.0,0,1770,0,21620 SE 283rd St,Maple Valley,WA 98038
294000.0,4.0,2.5,2210,1.0,0,1490,720,512 47th St SE,Auburn,WA 98092
561000.0,3.0,2.25,1710,2.0,0,1710,0,2037 Larchmount Dr NE,Issaquah,WA 98029
656500.0,4.0,2.0,2710,1.0,0,1460,1250,6326 21st Ave NE,Seattle,WA 98115
660000.0,3.0,3.0,2340,2.0,0,2160,180,743 N 80th St,Seattle,WA 98103
370000.0,2.0,1.0,1220,1.0,0,1220,0,13314 NE 104th St,Kirkland,WA 98033
349950.0,3.0,1.0,1060,1.0,0,1060,0,17129 NE 95th St,Redmond,WA 98052
223000.0,2.0,1.0,910,1.0,0,910,0,11644 SE 163rd St,Renton,WA 98058
560000.0,4.0,1.75,1880,1.5,0,1090,790,325 NW 48th St,Seattle,WA 98107
594000.0,4.0,1.75,1870,2.0,0,1200,670,7542 42nd Ave NE,Seattle,WA 98115
600000.0,3.0,2.25,1480,2.0,0,1480,0,816 Martin Luther King Jr Way,Seattle,WA 98122
315000.0,3.0,2.5,1880,2.0,0,1880,0,11718 SE 203rd St,Kent,WA 98031
430000.0,4.0,1.75,1890,1.0,0,1110,780,13524 22nd Ave NE,Seattle,WA 98125
440000.0,3.0,2.75,1560,1.0,0,1030,530,15118 119th Ave NE,Kirkland,WA 98034
312500.0,2.0,1.5,1070,2.0,0,1070,0,9404 Linden Ave N,Seattle,WA 98103
1240000.0,5.0,4.0,4410,2.0,0,4410,0,16416 NE 40th St,Redmond,WA 98052
300000.0,3.0,3.25,1470,2.0,0,1180,290,5338 15th Ave S,Seattle,WA 98108
680000.0,3.0,2.5,2570,2.5,0,2570,0,1474-1476 29th Pl NE,Issaquah,WA 98029
336750.0,2.0,2.25,1170,2.0,0,1170,0,2277 NW Hidden Ln,Issaquah,WA 98027
822500.0,5.0,3.5,2320,2.0,0,1720,600,512 N 65th St,Seattle,WA 98103
589000.0,4.0,3.0,2440,2.0,0,2440,0,11611 106th Ave NE,Kirkland,WA 98034
863000.0,4.0,2.5,4120,2.0,0,4120,0,1571 237th Ct NE,Sammamish,WA 98074
210000.0,2.0,1.75,1440,1.0,0,1440,0,24429 12th Ave S,Des Moines,WA 98198
206135.0,3.0,1.0,1340,1.0,0,1340,0,12129 SE 277th Pl,Kent,WA 98030
1125000.0,6.0,3.75,3010,2.0,0,2000,1010,8016 Meridian Ave N,Seattle,WA 98103
285000.0,3.0,1.75,1840,1.0,0,920,920,7339 46th Ave S,Seattle,WA 98118
230000.0,2.0,1.0,930,1.0,0,930,0,13008 23rd Ave S,SeaTac,WA 98168
845000.0,4.0,2.75,4070,2.0,0,4070,0,12810 440th Pl SE,North Bend,WA 98045
350000.0,3.0,1.75,1820,1.0,0,1230,590,3037 NE 205th St,Lake Forest Park,WA 98155
304000.0,3.0,1.0,1280,1.5,0,1280,0,16225 10th Ave NE,Shoreline,WA 98155
370000.0,2.0,1.0,900,1.0,0,900,0,307 NW 87th St,Seattle,WA 98117
810000.0,3.0,1.75,1980,1.0,2,1320,660,2622 W Lake Sammamish Pkwy SE,Bellevue,WA 98008
440000.0,4.0,2.25,2010,1.0,0,1220,790,14450 105th Ct NE,Kirkland,WA 98034
1030000.0,4.0,2.5,2750,2.0,0,1960,790,5700-5798 Wallingford Ave N,Seattle,WA 98103
775000.0,4.0,2.0,3140,1.0,1,1940,1200,3704 W Lawton St,Seattle,WA 98199
1335000.0,5.0,2.25,4200,2.5,0,2910,1290,1024 15th Ave E,Seattle,WA 98112
235000.0,3.0,1.75,1900,1.0,0,950,950,13002 23rd Ave S,SeaTac,WA 98168
499950.0,3.0,1.0,1830,1.5,0,1430,400,611 N 46th St,Seattle,WA 98103
622500.0,5.0,2.75,3320,2.0,0,2190,1130,14523 NE 169th St,Woodinville,WA 98072
300000.0,4.0,2.5,2700,1.0,0,1560,1140,12235 SE 259th Pl,Kent,WA 98030
205000.0,3.0,1.0,1290,1.0,0,1290,0,33601-33799 35th Ave SW,Federal Way,WA 98023
435000.0,3.0,1.75,1500,1.0,0,1500,0,8528 NE 142nd St,Kirkland,WA 98034
697000.0,4.0,2.75,3650,1.5,0,3650,0,18534 186th Pl NE,Woodinville,WA 98077
153000.0,3.0,1.0,1270,1.5,0,1270,0,12015 75th Ave S,Seattle,WA 98178
454000.0,4.0,2.25,2630,2.0,0,2630,0,14404 SE 216th St,Kent,WA 98042
345000.0,2.0,1.5,1800,1.0,0,1240,560,33336-33412 E Lake Holm Dr SE,Auburn,WA 98092
585000.0,3.0,1.0,1870,1.5,0,1580,290,111 NW 53rd St,Seattle,WA 98107
380000.0,4.0,2.5,2540,2.0,0,1870,670,2107 Davis Ave S,Renton,WA 98055
250600.0,4.0,2.5,1930,1.0,0,1120,810,2025 W St NW,Auburn,WA 98001
890000.0,4.0,2.25,2770,2.0,0,2770,0,6701 81st Ave SE,Mercer Island,WA 98040
370000.0,4.0,2.5,2220,2.0,0,2220,0,5127 NE 4th Pl,Renton,WA 98059
369500.0,3.0,1.5,1650,1.0,0,1100,550,14001 28th Ave NE,Seattle,WA 98125
883000.0,4.0,2.5,3670,2.0,0,3670,0,1227 243rd Ave NE,Sammamish,WA 98074
950000.0,4.0,2.5,3770,2.0,0,3770,0,10326 216th Ct NE,Redmond,WA 98053
615000.0,3.0,1.75,2350,1.0,0,1800,550,7-19 210th Pl NE,Sammamish,WA 98074
305000.0,3.0,1.5,1210,1.0,0,610,600,5445 17th Ave SW,Seattle,WA 98106
590000.0,4.0,2.5,2010,2.0,0,2010,0,3419 241st Pl SE,Issaquah,WA 98029
485000.0,3.0,2.5,1580,2.0,0,1580,0,24025 SE 42nd St,Issaquah,WA 98029
215000.0,2.0,1.0,710,1.0,0,710,0,7027 S 125th St,Seattle,WA 98178
430000.0,3.0,2.0,1910,1.5,0,1910,0,2415 209th Ave NE,Sammamish,WA 98074
324900.0,4.0,2.5,1880,2.0,0,1880,0,21661 SE 265th Way,Maple Valley,WA 98038
849900.0,2.0,2.0,2280,2.0,0,2280,0,9326 SW 216th St,Vashon,WA 98070
975000.0,5.0,2.75,3100,1.0,2,1660,1440,9340 Mercerwood Dr,Mercer Island,WA 98040
910000.0,5.0,2.5,2350,2.0,0,2350,0,2807 E Aloha St,Seattle,WA 98112
459950.0,3.0,1.75,1850,1.0,2,1100,750,2221 SW 154th St,Burien,WA 98166
325000.0,3.0,2.5,2070,2.0,0,2070,0,26300-26398 124th Ave SE,Kent,WA 98030
513000.0,4.0,2.75,2020,1.0,0,1010,1010,9226 36th Ave SW,Seattle,WA 98126
475000.0,3.0,2.25,1580,1.0,0,1200,380,22013 NE 18th St,Sammamish,WA 98074
419000.0,4.0,2.5,2690,2.0,0,2690,0,14114 SE 198th St,Renton,WA 98058
129000.0,2.0,1.0,1150,1.0,0,1150,0,17029 106th Ave SE,Renton,WA 98055
725000.0,5.0,2.5,3210,1.0,0,1830,1380,14404 NE 11th Pl,Bellevue,WA 98007
580000.0,3.0,2.5,2040,2.0,0,2040,0,17422 NE 28th St,Redmond,WA 98052
385000.0,3.0,2.25,1920,1.0,0,1060,860,10559 Evanston Ave N,Seattle,WA 98133
265000.0,4.0,1.75,1900,1.0,0,1900,0,1310 22nd St SE,Auburn,WA 98002
330000.0,3.0,2.5,1070,2.0,0,720,350,4536 42nd Ave SW,Seattle,WA 98116
665000.0,4.0,2.5,2790,2.0,0,2790,0,20324 194th Pl NE,Woodinville,WA 98077
799000.0,3.0,2.5,2860,2.0,0,2860,0,4432 30th Ave W,Seattle,WA 98199
589000.0,3.0,2.0,2250,1.0,0,1250,1000,3406 60th Ave SW,Seattle,WA 98116
1695000.0,2.0,2.25,3170,2.0,2,1990,1180,308 Prospect St,Seattle,WA 98109
538000.0,3.0,1.0,1460,1.0,0,1260,200,8018 Wallingford Ave N,Seattle,WA 98103
530100.0,3.0,1.0,1540,1.5,0,1200,340,123 NW 78th St,Seattle,WA 98117
718500.0,3.0,2.0,2910,2.0,0,1920,990,3959 S Ferdinand St,Seattle,WA 98118
299000.0,3.0,1.75,1180,1.0,0,1180,0,18438 SE 135th St,Renton,WA 98059
556000.0,3.0,1.75,1640,1.0,0,1090,550,7736 38th Ave SW,Seattle,WA 98126
171000.0,4.0,2.0,1520,1.0,0,1020,500,15014 42nd Ave S,Tukwila,WA 98188
540000.0,5.0,3.0,3610,2.0,0,3610,0,24760 SE 276th Pl,Maple Valley,WA 98038
250000.0,3.0,2.25,1400,2.0,0,1400,0,19521 SE 271st Pl,Covington,WA 98042
795000.0,4.0,3.5,3200,2.0,0,2670,530,2500 22nd Ct NE,Issaquah,WA 98029
575000.0,3.0,3.0,1384,2.0,0,1144,240,1128 10th Ave E,Seattle,WA 98102
379500.0,3.0,2.25,1410,2.0,0,1290,120,2082 NW Boulder Way Dr,Issaquah,WA 98027
385000.0,4.0,2.5,2050,2.0,0,2050,0,5115 NE 5th Pl,Renton,WA 98059
415500.0,4.0,2.5,1750,2.0,0,1750,0,8019 NE 183rd St,Kenmore,WA 98028
397500.0,3.0,2.0,1510,1.0,0,1070,440,9325 NE 133rd St,Kirkland,WA 98034
530000.0,3.0,2.5,1930,2.0,0,1930,0,1901 NE 125th St,Seattle,WA 98125
883000.0,4.0,2.5,2960,2.0,0,2960,0,14369 155th Ave NE,Woodinville,WA 98072
850000.0,5.0,2.75,2920,1.0,0,1660,1260,1498 Hillside Dr SE,Issaquah,WA 98027
496752.0,2.0,1.0,1980,1.0,0,1090,890,1908 29th Ave S,Seattle,WA 98144
330000.0,3.0,1.75,1430,1.0,0,1430,0,2704 NE 144th St,Seattle,WA 98125
735000.0,4.0,2.75,2450,2.0,2,2450,0,1750 10th Ave NE,Issaquah,WA 98029
525000.0,4.0,2.75,2360,2.0,0,2360,0,20012 79th Ave NE,Kenmore,WA 98028
269950.0,3.0,2.5,1890,2.0,0,1730,160,4295 S 137th St,Tukwila,WA 98168
650000.0,3.0,1.75,2140,1.0,0,1290,850,1411 112th Ave NE,Bellevue,WA 98004
520500.0,3.0,2.0,1900,1.0,0,950,950,834 NE 97th St,Seattle,WA 98115
652500.0,4.0,2.5,2700,2.0,0,2700,0,25956 SE 37th Way,Issaquah,WA 98029
506000.0,5.0,3.0,2430,1.0,0,1370,1060,16437 SE 8th St,Bellevue,WA 98008
416000.0,3.0,1.0,1110,1.0,0,1110,0,717 164th Ave SE,Bellevue,WA 98008
500000.0,4.0,2.75,2280,1.0,0,2280,0,9007 132nd Pl SE,Newcastle,WA 98059
460000.0,3.0,1.75,1550,1.0,0,860,690,6503 39th Ave NE,Seattle,WA 98115
371025.0,3.0,2.0,1530,1.0,0,1530,0,10536 NE 148th Ct,Bothell,WA 98011
576000.0,4.0,2.5,2440,2.0,0,2440,0,15125 78th Ave NE,Kenmore,WA 98028
353500.0,4.0,2.25,1760,2.0,0,1760,0,13738 SE 199th Pl,Renton,WA 98058
183000.0,3.0,1.75,1070,1.0,0,1070,0,704 26th St SE,Auburn,WA 98002
763101.0,3.0,1.75,1990,1.0,0,1100,890,4811-4815 38th Ave NE,Seattle,WA 98105
460000.0,2.0,1.5,1090,1.0,0,970,120,2646 48th Ave SW,Seattle,WA 98116
825000.0,4.0,1.5,1890,1.5,0,1890,0,1529 45th Ave SW,Seattle,WA 98116
265000.0,3.0,1.0,1000,1.0,0,1000,0,16206 SE 134th St,Renton,WA 98059
295000.0,3.0,1.75,1770,1.0,0,1030,740,455 S 190th St,Burien,WA 98148
418000.0,4.0,3.0,2360,1.0,2,1460,900,9957 Rainier Ave S,Seattle,WA 98118
554000.0,3.0,3.5,3380,2.0,0,2700,680,19000 196th Ave SE,Renton,WA 98058
534500.0,3.0,2.5,1700,2.0,0,1700,0,2493 NE Laurel Crest Ln,Issaquah,WA 98029
690000.0,2.0,1.75,1600,1.0,0,850,750,2505 E Calhoun St,Seattle,WA 98112
530000.0,4.0,2.5,2050,2.0,0,2050,0,24610 SE 45th Way,Issaquah,WA 98029
357186.0,2.0,1.75,1210,2.0,0,1210,0,2520 Mulberry Walk NE,Issaquah,WA 98029
300000.0,5.0,3.0,1940,1.0,0,1200,740,11720 8th Ave S,Seattle,WA 98168
304000.0,4.0,2.0,1810,1.0,0,1110,700,12727 SE 191st Pl,Renton,WA 98058
385000.0,4.0,1.75,1690,1.0,0,870,820,3405 35th Ave S,Seattle,WA 98144
415000.0,4.0,2.0,1800,1.0,0,1000,800,7502 15th Ave NE,Seattle,WA 98115
963000.0,4.0,3.5,3280,2.0,0,3280,0,16030 SE 45th Pl,Bellevue,WA 98006
792500.0,4.0,2.5,4290,2.0,0,4290,0,26735 SE 271st St,Ravensdale,WA 98051
309212.0,3.0,1.75,1150,1.0,0,1150,0,42511 SE 175th Pl,North Bend,WA 98045
235000.0,2.0,1.5,880,2.0,0,880,0,10546 Stone Ave N,Seattle,WA 98133
667000.0,3.0,1.5,1720,2.0,0,1720,0,3239 NW 64th St,Seattle,WA 98107
470000.0,3.0,1.5,1510,1.0,0,1510,0,2559 155th Ave SE,Bellevue,WA 98007
375000.0,4.0,2.0,1240,1.0,0,1040,200,549 27th Ave,Seattle,WA 98122
410000.0,4.0,2.0,1580,1.0,0,1580,0,10221 132nd Ave NE,Kirkland,WA 98033
